alpha,rank,node,score,node_label
0.5,245,07421b0b2313c7c4b1eeab5e7e2d005,96.91749068150702,31f8503b41b4dd8171523c986521b5f
0.5,246,c487abd5e6718e0f102b1a368ea6e3f,96.6695401871758,8fc708a24e701445110d4774c3be1a7
0.5,247,aca0e1d15abe1f1041eee7ea5960492,95.92705562040358,77ebb3321fd6d78286f93638c9ee209
0.5,248,7bd9da69588fc90791474846897cf74,95.34149149242424,8bb31a0d02716bad1e7d94e50e2a9a1
0.5,249,71496e31a450e9e4e563549b9d781cd,94.75230867899737,78114db20082601c4015e30d4a3c8e2
0.5,250,06603cdc06cf34fad29efaec4d9fe15,94.46692542895632,046bf6c8d805c88cb6d193e5b129c6a
0.5,251,8f4ac621791823370a019886a382eda,93.48796714016191,2d9277c4bd4e4ed0426dc5223ba7fde
0.5,252,a1fa58cba9f832a14d02374d6b4a6bd,93.46657156438336,9d734eebe97ac45dfed921d54ebd1f5
0.5,253,1d901fa8c178e4dfd995a2b68738d37,93.43446901438462,1f0089cad987d5c2c87ccd994ab1dc4
0.5,254,92ec7e0fafc590160bd10beb3ecf4cd,92.79547402756236,8dbdb60ee9f47e4b878256cad974a01
0.5,255,9e47dbe0fc3a0735eb569c64fce2354,92.46621004453463,c03a164fa2c5d3d09388e629546c098
0.5,256,328f5d7e6630cb8f2acbe084672101a,92.46080250571048,4aad534d42a207e9c2bee6fe68d3381
0.5,257,345cb915c8d1b663da5c275d1f93945,92.2713389953782,b34810a14615dc7989ae084dd30fd3a
0.5,258,7d2a5861664c528f0d826174f8b6e41,91.91300234460849,7961e9da126d4fe40b6310009165ff0
0.5,259,1317dfc57e5b007488ec43c8e146ba7,90.9505360072166,d96ced549b448042e313fd7a15a09dd
0.5,260,e272151d346a9f2a3dee2f456ba24ad,90.9505360072166,c0275fbb56416a0f5155b5e6d622c79
0.5,261,1339edf0ff83a79ac89c049b96055df,90.46546302318912,d0199f51d2728db6011945145a1b607
0.5,262,cbe7442f3a0d42508f3ce46860dd2cd,90.38805230781333,2a96ac679af444db5dd264ba1cb0455
0.5,263,af6912324f86949224c547b2cdfa755,88.99999999999999,be795cfa0e27c3404d9b90261079d52
0.5,264,4f260e664e4d7ebc8c95ff2804f1a4f,88.85943956609225,9c47a7263fc9113cbd7e3fe0d56ccdd
0.5,265,74b75de70e3a51e793cbb35248f0aa0,88.46468221838589,d278c351296613f938096c300a66c38
0.5,266,63ccfb3cf24f6a7dd5eab2c6c9e9b8c,88.32893070789434,952a1ec59d7a14b44035ea5e75161e8
0.5,267,559408f3795f2f81e018a6b78dc247a,87.8578397184907,cb2549cf86dc0ef4e0608f1d9720e1d
0.5,268,dc1c8955f865b20fbce92149bb8ffc0,87.79521627059188,ef16875a8b3980849d2a3c076bc7b63
0.5,269,359403d47119ae814c86f649e0e3e2c,87.42997197757758,8238c5949081ab97f2e5f504a455c5b
0.5,270,e479947b4f20b669f348fa2a5a8b24a,86.72369918309528,670a02d3961fbcb0ae5097338a8a258
0.5,271,7bb786f65fcffbbc133a831aa80b5c2,85.5219270129012,4ce08cdf28926abe52c9eb406150213
0.5,272,5e56187245fa3b097cc2ca87f858cf2,85.49853799919622,646f1fa46e35f10e81ff81037b0ff02
0.5,273,0240af94bad35e3252476f903db9434,85.42833253669417,2447d5b09193cad991e7805acdedc71
0.5,274,ec0d128af7fae331cd3883ee77b19bc,85.42833253669417,6d894848ae632946155a1da6714b2d0
0.5,275,29a53ba68970bcf580da36c7f24b3d0,85.27602242131137,ebd47f222f128140ab09110966958b4
0.5,276,65f4a18b42cd03bb0160fa9fd4669a2,85.17041739947035,6788eac923b3f7e195921d15a38d9f0
0.5,277,13d656dc99312086889e0cfcdf67c7a,85.17041739947035,ae64edb96290bf20019c3d51d9aca53
0.5,278,d6c5d9c5d69a35b269ac5c347780ee0,85.07643622061282,3dd9c520e5591826ea9b9c49bf33b22
0.5,279,a972039f5a00914e5418fcfc6b2f38f,84.90583018850943,587f209f0be6a0b23219c611066a511
0.5,280,ae541861dac8af7379e2d4a1d03230a,84.0,3e03b8388ce377843b40676515db44f
0.5,281,d0278628bd440539ddb4dfe385b6c35,83.8510584310061,e6ce90947af87debb243f7c129b64e4
0.5,282,f8404766ff519a90abfcf72ca3fe0f0,83.39064695755754,6b53150b0e0fc6ac2cb47379e393696
0.5,283,5883fa1c3c7c65d40330e76053109ac,82.90355842785037,e0b8bb00875857e0faf47d2ec3788e5
0.5,284,1a702fac710a6c65e5c251fd609387b,82.82511696339462,153c3b06284ebc09bb203c4f83127b6
0.5,285,5cd893cc85cbf19001100e422f3933b,82.42572413997951,c8ff248056592d21f2bdcf688e91a85
0.5,286,938d959f7e3cf5fbb1443eb51cf20fd,82.3771813064759,dcb31b2c3b9a1f7b27966687987319e
0.5,287,9d5ea8fae3616b51e76df7cc1247328,82.04876598706406,6b34fe24ac2ff8103f6fce1f0da2ef5
0.5,288,e59cae08383ea9019da93972eb4c10d,81.99390221229869,ca388c5fd3f7ac29c7ff4257774ec68
0.5,289,216ba2b9add5509dff05200f8668480,81.97560612767678,2eefb6d858a1638f88f2ca6bbd97593
0.5,290,c137cab8986751b0317e5e0c8b50486,81.94510357550352,9106f7ecc8528164b063c405f29389b
0.5,291,9f3cde025a38748061a3040f98b0497,80.99382692526636,0eee69d09aed58fec196935939e22b0
0.5,292,9500d24e9b737de391fe731ab984c8f,80.99382692526636,9fee148e2a34eed8f57b309f64783ee
0.5,293,857c03083ca49472245d0355e9b7838,80.84553172563096,9bbf390cc23b3e74bb78844f829085e
0.5,294,4bee50c1b19a6775ed0695cb3e5ff8e,80.84553172563096,ba5e9798e7b67d204181617d6e71af1
0.5,295,7cc0aff29546f13d32e98c6e89a0fdf,80.4238770515324,f4c904d2226d92459332d7c8bbe6b15
0.5,296,b16df6cb47a7fcabd792194a9a59f8d,80.01249902359005,b419cd3583db307d017bd87a045b5ca
0.5,297,f5319cabfa24ad64d779f3f14866026,79.69316156358713,9b6c17e81969d43e3a7c8106f5f7da7
0.5,298,1498210d0dbf9def16ed8de9d2f837a,79.49842765740716,afb92311340b6be40a41042623fa252
0.5,299,e8a970545c1319b5b00adf3c347e3f6,79.48584779695062,9204f598c7bc552b7efae7ecc99bbb5
0.5,300,22801faf00094613db254728650cd4d,79.46068210127574,f309892795ae78b9b23b0ef5815d040
0.5,301,45bf95783f2f48bc13709e7ec18c943,79.46068210127574,c594aa4463e29d22cce9d11da5866c2
0.5,302,b335df8e383bf7112acd34c10b49f42,79.42291860665914,5d38fb335f70254c1bad97b6852c839
0.5,303,c210e0c300bfd6e8e9ed628e6fd7557,78.9746794865291,942f4e823c77b2e0720064f924b269b
0.5,304,7956bebeec8b01237bb18ae1b2e762e,78.689262291624,77d8e5eb273c57f95d807d6b34aa911
0.5,305,4259fc9dbc5dabbb66ee1795461b16f,78.42193570679062,1058fe2ba07bd669f3efa84967e358f
0.5,306,db1822b35eab9a41754c3fcd260bd22,78.23042886243178,765be11426c6ce117f447c8e542fa39
0.5,307,45ab641ad044310ada511788824649f,78.23042886243178,11968b89aedba38e300c73cf3b79699
0.5,308,6345ffc91d88b1e2f74919aca712b5f,78.1728853247723,a606c6aa7bd2d81e59d1a3d2b5a229f
0.5,309,18af8141589f2734de628dfe2500fe4,77.92303895511263,b53ffe423eab6c967d9674b64384175
0.5,310,a48fd3e217f48241005a5b251bd9d50,77.48548251124207,7af50f8eeb847716cfea3479a93ed66
0.5,311,90422b7c9c88d38b31ae56466946303,77.48548251124207,d41d8cd98f00b204e9800998ecf8427
0.5,312,9e63322bc08c082c0c6d0f614760f51,77.42092740338364,6140361cb7ea398356d8d6fd9193fee
0.5,313,93cff97891f455fd5744874704a4dfa,76.97402159170326,96d0bd27badf655b6799c030c0352ba
0.5,314,449d7dd1e5c5671c9828f01f171cb70,76.48529270389179,50041b9c84e866b91e530d0e3902aa9
0.5,315,d57a559845b5c4f48c8c62fa38c2f6b,76.4591394144611,2aff652481b59faf8ae756acd3f0d29
0.5,316,c6896ba2a8d63b4d042c207be38abff,76.36753236814712,8b0b1e44d9d970dbc15ca9cc371dd5c
0.5,317,41a492d049d1d3a8b500c9cfedd7b52,75.93418202627852,38e5ef83581d67a9a61c3ef5e7ea069
0.5,318,1a4f4fce347ad8bee8fb8da93f191b0,75.46522377890362,abca751028335509e111d0fa093e4b1
0.5,319,21863e5f6494652985a07862deaaf30,75.2994023880668,f24fd1be373c63e4e650d0f7a7aea5b
0.5,320,1a53e43099dc5b84db501718c7df891,74.49832212875671,7483b5fe6460d7e317aeaa4e12b85de
0.5,321,811d7b4bba91dbb34e8f1e785f96646,74.33034373659252,ef5ad64278bacf6042725c970ea85a3
0.5,322,2d0b9c6db867dda8131db9a27f528fd,74.29670248402684,149678cefbe1d9effa2e870cb8b7826
0.5,323,fa83d7a19cb15276f48037e9a39d3ac,73.97296803562773,21026c378eaf4ad3fac76c24fb4ce16
0.5,324,6346fafc840ee6bad81f1ac5a6c767f,73.29392880723478,28937b3fd21f4eebb242a14d890b414
0.5,325,a8deaa4d5150e508cf83905205db5bc,73.17786550590282,5a81d7ad02116e7ea4a2626c123491e
0.5,326,6fca8fb1ffda4da24740080b694bc2c,73.00684899377592,243cd13f7f060db7462306b4f051a7a
0.5,327,44f8a11f3e213bb5a808648219fa353,72.66360849833981,d32dd5a47a3b37afe3b6f3a987ec23e
0.5,328,d076afcf7da0a2984c45f85fe60a5f8,72.56031973468694,a0b46dfbf98ffcdb720ab127436d5b1
0.5,329,02f59d852ec91c2e6b6c9cff1e74fb4,72.49827584156742,1880880b44cb8a9c913bbe6b0e366ae
0.5,330,0f81208ca26e8cb6b84f1ec63d3159d,72.3740284908889,af3696fb32af85f1e95e2b29de302ea
0.5,331,24de0e565b9d901d1b8098b7fc587b2,72.2080327941428,78d9c2c4a4d9bdf45b9b7945b4a0ff4
0.5,332,a0c44e76ff54657d944d86c1b45ddba,71.82617907142215,b971aa831c9724c3dcb1611956630e6
0.5,333,23f4ee2224f162d654907ae2c7a5eae,71.48426400264606,6d50f2d9407f034a0b82661abf7ed9e
0.5,334,18eedc8d18a7519326fb31d7840107c,71.45628033979938,683d3493d7188a6e535cee50641e07d
0.5,335,54388fa0268fc7c11315f9568f449ca,71.45628033979938,ebe18cda77ae08413c807024a636bea
0.5,336,c14140af0428cfa8eacd4c7e792b07b,70.99295739719538,2ece06d1dfb608e38924c5aa981a63a
0.5,337,d619dea2373f4a67f21520fde5e029f,70.99295739719538,d9bcf96e4769ed8d45dc387605d2613
0.5,338,465fd5b823ab4b1cf22c4032e006871,70.6257743320383,d79a6e4ffb287344a95491f7e4f31a6
0.5,339,4ac4a643fa43e5ed77c0d3369f17eff,70.19971509913698,1f92359540a1be8294cf9228bf6f5a4
0.5,340,60422cddb884c13132f85eef968a92e,69.99285677838847,433a5122ef6f5ee8908b9e26c4a5dc2
0.5,341,28ccf9de58417512944d228571b5de8,69.71370023173351,f11ba1197ab58007aae91805314fa81
0.5,342,45e156e5b7178c38d7aa9fe77183e08,69.48381106416085,ec8bbbc5b417c38c24d5f51af719ffd
0.5,343,1fa7ca23d4fecd4783196c9b65fe9aa,69.4118145563131,5c7130232e8db867b2f928977325064
0.5,344,d257e30f51c13339a450f0ec82c5f1c,68.99275324264136,ae80d195d598a476fd00714f0c671b5
0.5,345,4b77069263f26c778335a993a149936,68.81860213634101,338bee1472ebfa31108625940923bc8
0.5,346,9f89715d69d13ca7cb14e86066a31f7,68.70225614927067,d4f64c4438c128ae19daf1365282712
0.5,347,041b4d119e6b07360e9c01b227f1d3d,68.49817515817483,aff57cc966d73aa569f155ef6816049
0.5,348,cd4c8afccc3fa9c395cf81d593d15fe,68.48357467305573,dd4bbed32e0dc2dc8a45c09efea2424
0.5,349,e6fba727722131ac8b1905d52625432,68.48357467305573,2f29fa84a48a5e9ac81ffeff24460be
0.5,350,56d0ab78100563fe466a35ce29584c4,68.45436436049933,c43afd84bce8f46c616504371d66943
0.5,351,8cdefdfb89bd4208fa1309ef033a1be,67.81592733274388,0d150784328d521d4ecea77974a4ca2
0.5,352,c0efe0bf4cea5c977fc5acafd2ce9a8,67.4536878161602,bc2d61c8377525058244cc35060ebd0
0.5,353,967439142ba2be9bd2436abc0a4c5a3,66.97014260101288,5a6109864f0cd086a3d3a2d31f955e1
0.5,354,c50c23def3869b3fca03fe288735406,66.48308055437865,a3a96881d4b8d7086fbf1315869d2ab
0.5,355,a18f0afb9b6af3352758f3a0f667b96,66.4529909033446,e6b1d85b6b7cc0ef1959d94f0cc3e2d
0.5,356,5c66493f99f263c733848cc3ea6ca3b,66.34756966159348,e78d51fee8eeb431ca2aa9807d60190
0.5,357,a1dcd71b291e44e39585843d5a4202a,65.4828221749796,1eed08b2c09caacb9e7bfe938dbf550
0.5,358,1ccc22f4c889f1006bc216a653d8f97,65.34523701081817,6fe50de132ecd5fc244d0ab0a40eaaf
0.5,359,9928bba7855e4344cd0fdbd22b505b0,65.31462317123173,2f036306f07dcdb0a607634c6d9a239
0.5,360,d1a88a2cfbe88eaf46726d7ca728e0e,64.99230723708769,1a7b27392f42e384fdee7e2ffc8feaf
0.5,361,326e0c6db835b1bc028dbfd7cc8deab,64.4980619863884,fcf397e27bbe684ea01c7a8da30a77e
0.5,362,e754c5b94937060974f295ccf107f41,64.34283176858165,6e126f1a9acac8a3f745055279565fd
0.5,363,c0a0ef1de0bb6272c361aca0af64cf1,64.26507605223851,9f9098d14c1687964d315e86bce7c8d
0.5,364,38554fce763de057faf0b1587d0d729,64.22616289332565,1b205360c13c740efa706686b10a860
0.5,365,90b78bed9cd96bc0f29bd3f8ac555b6,63.92964883369844,db5af7bbe6542f9e2f1a05270156766
0.5,366,fb90acf75b001dc95a56c6b570ff899,63.57672530100933,495e3860753a107617d368635a7f5e5
0.5,367,e6579c1db24b3f0fc7eed171ac716cb,63.49803146555017,173431e739f5e1df70cdd0a4bae950c
0.5,368,3fa5947da4f4a11bbd179fbb7194123,63.45076831686122,94ffe9ec6d904eeeb37b7f3de58600d
0.5,369,4c1de2b80442913bea981424225c5b7,63.26136261573885,4835c5fec59a7dffc726b5fcd102913
0.5,370,fc7f102e60bda6188f994d8f9eed674,63.21392251711644,562454d5a65622df8f865e4b49b7839
0.5,371,3d1b58f007c1bbe2ff060aa75512d5e,62.99206299209449,e7ba0ab59145cfaea180a80002583b6
0.5,372,57991d325e56fd2ad7ba4061b36d691,62.80127387243033,208510b10a63a00b0b08ff134f6a89d
0.5,373,30adce0c964eb25a1c147ed4efbb7c0,62.48199740725323,cc9d1860f403b2af1da5f678fc46d4d
0.5,374,a39ed21b412a0ef1eb70e18d6f06fa7,62.40192304729078,b51beb6188d17fdb787b154c4407da3
0.5,375,eaf00b991bf3d03516dc53b7996ccfc,62.3377895020348,7ccd17908bcd8a74697fb460f0844e2
0.5,376,55063fb429f731e0548766e4fa36ebb,62.0,2bf58c4c17a75f3692f73009c33103d
0.5,377,b753064aef8b54845800c4d947d0b4f,61.4817045957576,94600cb0f3f07b06d0138849ddd3e3f
0.5,378,411bd02c96d5d6464cfe3b67e7229db,61.424750711744856,dac78ac7dbb140e8a2cc6c9b7ab7507
0.5,379,fde66f56c7e86e25c4f40c365c6acb2,60.991802727907626,6a89f196c8494939cdc7b8c9a17468f
0.5,380,bb0ddc80634671493e31377ce4055c7,60.991802727907626,43fdb131da7c5449f35bc29d83c1118
0.5,381,8bd619df67b77ab307ab2d6e8e7ce3e,59.99166608788257,279518056e21176d56050ad9a906149
0.5,382,56381aa926b29e07a38a76dff969a62,59.92495306631454,19b1c32ac14c529cb164fb3ce0e97f3
0.5,383,e4c14b4f7670ffce311719ea73a37b7,59.590267661758325,4ffc96edd6b56b81f4798641f5e5467
0.5,384,31f98fe45ee428dcaa3c3dbce721169,59.58187643906493,989b1e4ad4fbce0707f07c1e8b9608a
0.5,385,c84faad63a28ab4089a0c5206c25b17,59.49789912257407,6342c47061a2e7dc7afe40cd4b8d323
0.5,386,c0d73443b2c9a236cf3764082d3ae91,59.481089431852205,12e05af9290a066ed513494a489ab6d
0.5,387,320821221ee103974ecec7cf42bdab8,59.4474557908074,95f084b9221f72f4ae690b4888f44c2
0.5,388,e2006cd5c8976cdfca62ecfab1300ba,58.96609195122227,35d596766d9ca814cca1d96b2eb9921
0.5,389,fa9abcca59736a8fbddf7c3c248ea30,58.92367945062494,483c4bb631f15d78c5c6e740b871625
0.5,390,08243830bda775cb0e0d4e7da3edbc4,58.86425061104576,10efd615ab528f7585d4595f306b7d5
0.5,391,253fcc3794fddd6c6c27468faf17325,58.497863208838666,383d802a4c84af5ac3719276218bb91
0.5,392,a98a7792a8f9053af192f9d7bc9a186,58.497863208838666,7040f9fdffd1acba1c1bce07199150e
0.5,393,84d2137c45402ee21a1a192058ff1b6,58.44655678480983,65c92bca1191b78f9912e66cc9405f7
0.5,394,62aeed5835f272dd096ab5494b34de5,58.30951894845301,7f95a2e913c47e35b0cf5b36c961161
0.5,395,7cb58268f5ba0fd69616c1fe764ab56,57.99137866959191,ac37d218620913d0d22dc50e4ed99e2
0.5,396,aec4e83c3d3a8cdd0dcfd9bd99de6da,57.92236183029832,15d773ba90831493c59248b406885c4
0.5,397,46a5191921dc1357b61c55309f6655d,57.92236183029832,f914af6d2d3e9f6a80998e564f74e6b
0.5,398,235dd28a6c513d93236bab723a19792,57.78408085277467,fcb4e7519d00c2cae1cc8aa910aed90
0.5,399,507e288b180377a5c447b434d352fc7,57.49782604586021,17b7503a0ffccfbbc01f03f9a860003
0.5,400,7bdd6120dc7744d207e82c5ba9204a5,57.49782604586021,e841964d3b0c1e3440ef835c1013492
0.5,401,1dc9ddc3121b6ad08d759428662d0fd,57.39337940912697,a94b7783bd27e4f7974d50dacb73bcd
0.5,402,46f6811fd4f203c89052142af671509,57.39337940912697,0a5db25060a9a2feaf6ef56931f401d
0.5,403,3ef7466151250db275cbca1b1cb5638,57.32364259186605,c9c17afb54274ef51b0cc7c8211a9e3
0.5,404,bfdaf5883eadd5316dace0001408339,57.1314274283428,d0b33627143f60be5e6784f7af74e86
0.5,405,38033494b32d2055e83bb0d76d4439c,56.99122739510003,88af3bf22cfae50c8f7934e86783e82
0.5,406,6898cb4beb74055198d17cfa9ff4c83,56.99122739510003,dfdd0f87ad32024c6ab5987af2d7501
0.5,407,5e257a191d24325eda557166d6295f3,56.67450926121901,aae4a35a08b4dd850cde6f774b3102c
0.5,408,fd17bf9831e5f9d39a215293d278426,56.49778756730215,0b00b6ae6b6ef235a684642f329049d
0.5,409,d90b2487beb72cee212039751aa9821,56.49778756730214,4e1a451035b44272e9e4e7bd9efb344
0.5,410,07804a20b0f536f19c9de65382b3c74,56.48008498577176,a3e04a65945b6a7ae5092dc5f10c9df
0.5,411,87861b8b54847a18d953552cae7ecf6,56.444663166680336,d39ddafa1bda6873f9af103d9c80eaf
0.5,412,00231270549fdec25d10b1752579f59,56.39148871948674,02fafb67c8e0801f555ab0804ed6bea
0.5,413,081303eb2b865772ace7bdc350cb0fe,55.99107071667768,3858f2a49035e782b737475aa4b1753
0.5,414,8915aff1a15496e2299a1e0fc6577ef,55.85696017507576,5635bbdd99a3232452accf850b2b087
0.5,415,d5c91f106bd7fd3b60aaa212d0294d7,55.85696017507576,5226cb98711bbd76eb171bb934f934b
0.5,416,060268462465da574ee1e4d55c279d1,55.47972602672079,f3fe8f7152ed066476c5009fa6059a0
0.5,417,6b60d8305ef00c0f367b1fcd597db50,55.0,a98e38a736be0565b380edd6b46f058
0.5,418,076ebe5d45fe26b92c3ad0ffd8d8abc,55.0,1f766c6e84dbd1a2e056e597f8c3cbb
0.5,419,483b660fde693d64f2cb98d418e1635,54.99090833947008,78447e28d6b2c085dc30905e23d70fb
0.5,420,57d61013ba696e2e37faef82633d79d,54.91812087098393,edecf382aaf83a895c6223df8691a17
0.5,421,8ad448c6542500ca06199af51dad276,54.91812087098393,2ad2e4f1ac50610a15b72b80b45aa93
0.5,422,5222c50d34da21a550d6e5adf44f26a,54.699177324709375,aae0515999c3002b73c38fd9e53dcfe
0.5,423,7e4239e3d0c90b8df7ac3a122cf36d2,54.3874985635486,1b67f6a6248de5332a4c175372c0cb0
0.5,424,84fb05eb77cf82b75751608c8fc31bc,54.3874985635486,268d508b0898ca88aeb7624f692ed0a
0.5,425,63d34107e82ee236390a47eef756953,54.22176684690384,6aa0fcc27f6027d175a25037c981987
0.5,426,4d7f68caa0b73f2c91d025fb3247299,54.0,02f36950c7dc96375a19462d425c35b
0.5,427,9673782142a7241cd2928aa852d966c,53.96295025292816,072700e261248a118cac360e08e0f9d
0.5,428,2f3111a674bf0f60dc1c515be4ed2a6,53.96295025292816,f618a58b77e58f5edb8d7454b5f26a6
0.5,429,cd704a34d608ed8f93a5feec2550fd7,53.91660226683429,d537d9e820dd8a24b9e52f2c67dd41f
0.5,430,103c375bb2b11d051ed1a725ab8a42f,53.721504074253176,e5cb43b7cc818c24e15049970d1516d
0.5,431,299903bc078a94957b71c5bd9227b3b,53.57238094391549,0bc6cfbb22658037c95a892afc03ca9
0.5,432,e050d3d724c39fa6633bb1b8c9ebfa2,53.49766350038102,61531285e2fc7a388e19b0ffe4dcb1d
0.5,433,9f4f7f7b2170fc9cc67c0b23e4e7e54,53.47896782848375,6114a27eef74b2d8a5ea075f229899e
0.5,434,5fbfdbff24f79ac06c03c55548c14d4,53.47896782848375,d8522c345639714537add1a54491097
0.5,435,14907cc73c1d25c78356bc510f1f194,53.44155686354955,c536c7a9eaf72c77cddb8eb71e0c86a
0.5,436,72d93a6928cf5043fca02663a7fa5b4,53.38539126015656,072eda97bcd854a7c3a4e8e525aa413
0.5,437,2586d9d2667002739beb70afd293f31,53.27288240746881,c0c423be514a35211e0f76fd8318a46
0.5,438,ca77fa3198d7cad2dc5fc8fdd663aff,53.0,707b488d23926b1ae3ef80c90946ff7
0.5,439,b6d294a1dcf9341a2b8fcb8e2dc00f6,53.0,63f4c608857dbc6ded12fa0e60a6f40
0.5,440,72375d28ec1aee728074daac3dde799,52.91502622129181,5232650b8bdaa109b9ce2485f1f9d57
0.5,441,3a816c4885eccf8a02c130a433b17bd,52.47856705360771,67629abeb887fc9b3e34604bab6eb82
0.5,442,b38b6c10b3e0d958ce6be15a6cee386,52.38320341483518,f32b878bb3ec0b6417b6b7a3837262a
0.5,443,462addf40e5f6e80a94daad9058a1d4,52.230259428802384,c58e54086852b68cdba0d7d488487f9
0.5,444,9a08b4974dea6820203894629cfbf53,51.99038372622383,1397ce9131f578ce718f5e35e6523a2
0.5,445,a0affa360b8f5542eb33c77bb4339df,51.99038372622383,5cea8e66747246dcbf2a9a0e8177974
0.5,446,b0d02796c8fd5ccedefe6014aac7666,51.91338940966965,cffe67915fb55e05a29769313cd7941
0.5,447,c879f44ab2e1d64b2b9689d031da252,51.91338940966964,3b2c081b60c9a302df8ffdb9eec2672
0.5,448,da714c9d3d341b540c045e33b39b500,51.91338940966964,f3b1dafa1ee09d31c27a7f8b962c461
0.5,449,9bd9a0ed0f5f2a0f301191a479e87ea,51.47815070493501,239cd1b6517bd988267129c1c2f1d1f
0.5,450,c4414edf903a6842bb263681ad7549d,51.43928459844674,3e732d4e93981cd91d79c90d2a0a093
0.5,451,41038476ec03e952882a852763293df,51.38093031466051,8a3aa0158bd08db0ac0b36258956a24
0.5,452,af4364df88206a447103d281c6f0950,51.30302135352264,a12fb209f4c5cf954b504a904883684
0.5,453,e598c09a41203ff47615f8030d66e81,50.96076922496363,fe20359b209d8df73b8a3a4a7e92bcd
0.5,454,c89bf7cef8ab80c903d8c5c97658b3f,50.84289527554464,17f931f4c13d4983a77fe59dfe349e3
0.5,455,d073af37eb0c40be90ac7d2fcbe051d,50.59644256269407,45a5d664c4685c67f0a36c6f0b4a03f
0.5,456,16269cec2b07c3ccb036f758f588f0e,50.4975246918104,d745c03bedf941d7939ad3b300cbd7b
0.5,457,454cf5ec88e715869029ce8701731ea,50.4975246918104,5e79680f27e07b18bb96ffa8f04538a
0.5,458,9706ea52ece952421e396a6b4f04646,50.4975246918104,bcbee34fff9e6700072fce4dc3129a5
0.5,459,94811e21df0f2cb662e3d4ccd82cd03,50.47771785649585,eda6ecaf1ec93dd10e046756891bd4e
0.5,460,b6c1d9ffe5967b5567ce8779b8b2f15,50.47771785649585,da18bcf73e01114b41f5adf8df02bd2
0.5,461,2da55cc2b7e8571c1ec0703dce991c5,50.47771785649585,bdf4760a6f3fb2675096f4b1b8f1971
0.5,462,4e8ce686d50dae218453e17b4ceda34,50.43808085167396,081c7ebba70d71e38ce6e2e9115d8d4
0.5,463,417e154d9d72c8fa6e1ba3dd3b9898a,50.00000000000001,e2b2bdfc31212c2199c83ed4c5840db
0.5,464,ac492b355b6a661e995ff066c50c543,49.749371855331,2a1125adce4016790aa2baab7fd605b
0.5,465,652b099c198bd1427623b82146f8ada,49.47726750741192,d6598c154b8861422d8baff9d75e862
0.5,466,71a5c50914640a3c29c8a48179478e8,49.47726750741192,7c04a6255508e1e8f6b04b474e7e2f2
0.5,467,1f62ab59a47b448665cfb8b579dfcfa,49.4368283772331,d4c2c81a45d36a85266285fc6885819
0.5,468,270d8b0516875f5dd53f7ab6aedef6e,49.0,86c80f4eddf3487e3254b76e51cafab
0.5,469,e79f8134bdb8735015d814b8c51dc83,49.0,ad77694b79f424e12c520f5d53f74e0
0.5,470,d96d907adca3ce45b5b7a3e6334d13a,48.98979485566356,cc2837115a5abcc9febf21f38ce6e5b
0.5,471,7cb067054eb639ea08d7943a8ae0e91,48.53864439804639,bff27fa291b9142ad48a4d7fde7b21b
0.5,472,b52937bdc3320789bb718ba90d7739a,48.49742261192856,510df984f9236e8731067b0c92f4c83
0.5,473,540c0aab8fae67396347be23a1501ab,48.47679857416329,782f4def81e3be7c01d05ba89c18b2f
0.5,474,7a5aec711414b5bee9519dd98e90c59,48.47679857416329,2acbfe44909cd1c6f9c0c369f8b3ca2
0.5,475,144cbfcf4d1187e848c414fbaa31470,48.43552415324934,850d724eee056736765fb290a6555cc
0.5,476,bef15886dc88b6795ee21325543cdc8,48.373546489791295,77c196b49d6f653040b61c07771386d
0.5,477,02753d777c3c2ad78581b433fcdb25a,48.16637831516919,f5927305b264dc849c6843dfd43ed69
0.5,478,1436ef3ea60462f4d10211815a247de,47.989582202807306,88b31388f8e04ea72554ed6e50ee22c
0.5,479,81e8bda02f28b08fe9715e3f0285046,47.91659420284376,9c52998bbde29158fb15609911094af
0.5,480,18955fbc5dc1c632bdd8ee6ebca1910,47.73887304912004,ff3cbe4fc11a46dab5a6ff9425d5b54
0.5,481,88174bfcdbc4803733c37c05ff49d80,47.560487802376464,8df11ea9ce55f91eaf9fb239fe5a605
0.5,482,cd50f348ecc014c61bfb1c58d684eca,47.47630988187688,328cf582a4b379011ebb7d5f1b6a6d0
0.5,483,57f061538a8f0274e45ccc567da02b8,47.47630988187688,1d3e89a342402a2cbe60660f09e4c6e
0.5,484,a39d4c72b4ea108e5f2aba3cff00720,47.47630988187688,a9f4b49481efb264a251fe37fcf2490
0.5,485,1e6c84e857812f2cea4b9d0b931dff3,47.18050444834179,d0e134f119526344cfa0a1b6de15c57
0.5,486,6487edb2a5b79b640530c1030e0b756,47.18050444834179,79ed4f8a86001d6851b21b3ce2dbbf5
0.5,487,c5aaf63c350c959bc96494a25823050,46.98936049788292,09f95673319d17df80a378311d15c5c
0.5,488,f2602283cc1eddfa08be5dd8be8c755,46.95742752749558,ce055832ef5fe198065d43a2bc23045
0.5,489,9f253a725d496206d8862e05dfc3310,46.95742752749558,6be59c2e8b04a4276b84fb76a57b8ac
0.5,490,98751535ef6b0ed9582502e233b5952,46.95742752749558,a69b1e369edc124a2e1596f72b8be90
